llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18974;True;CWE-327;6.33017110824585;total_tokens: 466, completion_tokens: 80, prompt_tokens: 386;0.00626;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18975;True;CWE-327;6.3916895389556885;total_tokens: 534, completion_tokens: 72, prompt_tokens: 462;0.0067800000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18973;True;CWE-327;7.509709119796753;total_tokens: 550, completion_tokens: 83, prompt_tokens: 467;0.0071600000000000006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18956;True;CWE-326;10.482743740081787;total_tokens: 1016, completion_tokens: 134, prompt_tokens: 882;0.01284;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18957;True;CWE-327;10.264033794403076;total_tokens: 720, completion_tokens: 81, prompt_tokens: 639;0.00882;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18955;True;CWE-327;11.79022741317749;total_tokens: 1269, completion_tokens: 150, prompt_tokens: 1119;0.01569;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18972;False;;10.982459783554077;total_tokens: 1208, completion_tokens: 160, prompt_tokens: 1048;0.01528;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18967;True;CWE-327;11.811737298965454;total_tokens: 1889, completion_tokens: 172, prompt_tokens: 1717;0.022330000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18968;False;CWE-321;11.529907941818237;total_tokens: 1029, completion_tokens: 157, prompt_tokens: 872;0.013430000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18951;True;CWE-327;14.879668474197388;total_tokens: 1577, completion_tokens: 164, prompt_tokens: 1413;0.01905;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18961;True;CWE-327;12.848002433776855;total_tokens: 1612, completion_tokens: 169, prompt_tokens: 1443;0.019500000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18974;True;CWE-327;11.099329471588135;total_tokens: 1103, completion_tokens: 177, prompt_tokens: 926;0.014570000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18970;True;CWE-327;12.032890319824219;total_tokens: 1043, completion_tokens: 160, prompt_tokens: 883;0.013630000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18960;True;CWE-326;13.714084148406982;total_tokens: 994, completion_tokens: 123, prompt_tokens: 871;0.0124;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18975;True;CWE-327;11.672284126281738;total_tokens: 1220, completion_tokens: 150, prompt_tokens: 1070;0.015200000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18973;True;CWE-327;12.802751541137695;total_tokens: 1257, completion_tokens: 166, prompt_tokens: 1091;0.01589;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18966;True;CWE-327;14.302925825119019;total_tokens: 1577, completion_tokens: 192, prompt_tokens: 1385;0.019610000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18971;True;CWE-327;13.723318338394165;total_tokens: 1207, completion_tokens: 182, prompt_tokens: 1025;0.01571;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18969;True;CWE-327;13.840839624404907;total_tokens: 1202, completion_tokens: 180, prompt_tokens: 1022;0.015620000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18957;True;CWE-327;17.640963554382324;total_tokens: 1611, completion_tokens: 178, prompt_tokens: 1433;0.01967;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19042;True;CWE-22;3.3631131649017334;total_tokens: 732, completion_tokens: 75, prompt_tokens: 657;0.00882;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19122;True;CWE-22;4.457419157028198;total_tokens: 582, completion_tokens: 71, prompt_tokens: 511;0.007240000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19024;True;CWE-22;4.748933553695679;total_tokens: 729, completion_tokens: 75, prompt_tokens: 654;0.00879;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19000;True;CWE-23;5.178267955780029;total_tokens: 785, completion_tokens: 67, prompt_tokens: 718;0.00919;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19109;True;CWE-22;5.145175218582153;total_tokens: 558, completion_tokens: 70, prompt_tokens: 488;0.006980000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19025;True;CWE-22;5.192212104797363;total_tokens: 882, completion_tokens: 69, prompt_tokens: 813;0.0102;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19324;True;CWE-22;5.0237345695495605;total_tokens: 654, completion_tokens: 68, prompt_tokens: 586;0.0079;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19108;True;CWE-22;5.118195533752441;total_tokens: 551, completion_tokens: 77, prompt_tokens: 474;0.007050000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18995;True;CWE-22;5.44805121421814;total_tokens: 886, completion_tokens: 70, prompt_tokens: 816;0.01026;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19001;True;CWE-22;5.375459909439087;total_tokens: 902, completion_tokens: 74, prompt_tokens: 828;0.0105;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19307;True;CWE-22;5.4826819896698;total_tokens: 597, completion_tokens: 70, prompt_tokens: 527;0.0073700000000000015;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19043;True;CWE-22;5.525779962539673;total_tokens: 592, completion_tokens: 70, prompt_tokens: 522;0.00732;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18994;True;CWE-22;5.763575077056885;total_tokens: 789, completion_tokens: 77, prompt_tokens: 712;0.00943;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19156;True;CWE-22;5.892880201339722;total_tokens: 809, completion_tokens: 77, prompt_tokens: 732;0.009630000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19157;True;CWE-22;6.366462230682373;total_tokens: 890, completion_tokens: 67, prompt_tokens: 823;0.01024;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19123;True;CWE-22;6.722645044326782;total_tokens: 899, completion_tokens: 81, prompt_tokens: 818;0.01061;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19042;True;CWE-22;9.352864027023315;total_tokens: 1620, completion_tokens: 157, prompt_tokens: 1463;0.01934;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19025;False;;9.4903244972229;total_tokens: 1900, completion_tokens: 131, prompt_tokens: 1769;0.02162;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19001;False;;9.517999172210693;total_tokens: 1933, completion_tokens: 129, prompt_tokens: 1804;0.02191;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19024;True;CWE-22;9.900691986083984;total_tokens: 1611, completion_tokens: 154, prompt_tokens: 1457;0.01919;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19109;False;;9.978506088256836;total_tokens: 1252, completion_tokens: 132, prompt_tokens: 1120;0.01516;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19306;True;CWE-22;10.315303325653076;total_tokens: 624, completion_tokens: 75, prompt_tokens: 549;0.00774;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19307;False;;10.212428569793701;total_tokens: 1331, completion_tokens: 133, prompt_tokens: 1198;0.01597;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19000;True;CWE-23;10.423816204071045;total_tokens: 1712, completion_tokens: 135, prompt_tokens: 1577;0.019819999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18995;False;;10.517793655395508;total_tokens: 1912, completion_tokens: 136, prompt_tokens: 1776;0.02184;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19324;True;CWE-22;10.45136833190918;total_tokens: 1461, completion_tokens: 147, prompt_tokens: 1314;0.017550000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19122;True;CWE-22;11.577545166015625;total_tokens: 1321, completion_tokens: 154, prompt_tokens: 1167;0.016290000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19043;False;;11.446029901504517;total_tokens: 1325, completion_tokens: 137, prompt_tokens: 1188;0.01599;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19108;True;CWE-22;11.453213214874268;total_tokens: 1253, completion_tokens: 154, prompt_tokens: 1099;0.01561;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19157;False;;11.65672516822815;total_tokens: 1931, completion_tokens: 144, prompt_tokens: 1787;0.02219;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19156;True;CWE-22;12.42939043045044;total_tokens: 1785, completion_tokens: 170, prompt_tokens: 1615;0.021250000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19123;False;;12.723369359970093;total_tokens: 1929, completion_tokens: 138, prompt_tokens: 1791;0.02205;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19325;True;CWE-23;3.5025839805603027;total_tokens: 660, completion_tokens: 48, prompt_tokens: 612;0.007560000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19345;True;CWE-22;4.311529159545898;total_tokens: 888, completion_tokens: 62, prompt_tokens: 826;0.010119999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19306;True;CWE-22;15.245790004730225;total_tokens: 1392, completion_tokens: 145, prompt_tokens: 1247;0.01682;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19344;True;CWE-23;5.346842050552368;total_tokens: 830, completion_tokens: 66, prompt_tokens: 764;0.009620000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19347;True;CWE-22;4.797088861465454;total_tokens: 894, completion_tokens: 72, prompt_tokens: 822;0.01038;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19346;True;CWE-23;5.469269752502441;total_tokens: 828, completion_tokens: 66, prompt_tokens: 762;0.0096;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19375;True;CWE-22;4.9816460609436035;total_tokens: 876, completion_tokens: 69, prompt_tokens: 807;0.010140000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18994;True;CWE-22;16.182533502578735;total_tokens: 1734, completion_tokens: 159, prompt_tokens: 1575;0.02052;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19354;True;CWE-23;5.410926818847656;total_tokens: 831, completion_tokens: 66, prompt_tokens: 765;0.009630000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19355;True;CWE-22;6.301738739013672;total_tokens: 890, completion_tokens: 62, prompt_tokens: 828;0.01014;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19382;True;CWE-22;5.106825113296509;total_tokens: 705, completion_tokens: 78, prompt_tokens: 627;0.00861;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19401;True;CWE-22;5.5577006340026855;total_tokens: 890, completion_tokens: 65, prompt_tokens: 825;0.010199999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19409;True;CWE-22;4.892138481140137;total_tokens: 587, completion_tokens: 65, prompt_tokens: 522;0.00717;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19383;True;CWE-22;6.042301177978516;total_tokens: 919, completion_tokens: 85, prompt_tokens: 834;0.01089;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19400;True;CWE-22;6.4267473220825195;total_tokens: 692, completion_tokens: 76, prompt_tokens: 616;0.00844;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19374;True;CWE-22;7.600337982177734;total_tokens: 690, completion_tokens: 83, prompt_tokens: 607;0.00856;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19345;False;;8.718838930130005;total_tokens: 1898, completion_tokens: 110, prompt_tokens: 1788;0.021179999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19408;True;CWE-22;6.257631301879883;total_tokens: 696, completion_tokens: 83, prompt_tokens: 613;0.00862;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19346;True;CWE-23;9.811203479766846;total_tokens: 1794, completion_tokens: 130, prompt_tokens: 1664;0.02054;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19347;False;;10.001116037368774;total_tokens: 1915, completion_tokens: 125, prompt_tokens: 1790;0.021650000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19375;False;;9.696164846420288;total_tokens: 1889, completion_tokens: 132, prompt_tokens: 1757;0.02153;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19354;True;CWE-23;9.90958285331726;total_tokens: 1810, completion_tokens: 140, prompt_tokens: 1670;0.020900000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19401;False;;8.904592037200928;total_tokens: 1906, completion_tokens: 117, prompt_tokens: 1789;0.021400000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19325;True;CWE-23;11.384337663650513;total_tokens: 1464, completion_tokens: 118, prompt_tokens: 1346;0.017;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19500;True;CWE-918;5.686182260513306;total_tokens: 783, completion_tokens: 72, prompt_tokens: 711;0.00927;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19355;False;;11.17424988746643;total_tokens: 1904, completion_tokens: 112, prompt_tokens: 1792;0.02128;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19501;True;CWE-918;5.592493772506714;total_tokens: 799, completion_tokens: 70, prompt_tokens: 729;0.00939;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19344;True;CWE-23;12.408480405807495;total_tokens: 1798, completion_tokens: 130, prompt_tokens: 1668;0.02058;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19382;True;CWE-22;10.634688377380371;total_tokens: 1569, completion_tokens: 163, prompt_tokens: 1406;0.01895;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19409;False;;10.290843963623047;total_tokens: 1310, completion_tokens: 127, prompt_tokens: 1183;0.01564;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19383;True;CWE-22;11.468897104263306;total_tokens: 1976, completion_tokens: 149, prompt_tokens: 1827;0.02274;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19374;True;CWE-22;13.214457273483276;total_tokens: 1546, completion_tokens: 175, prompt_tokens: 1371;0.01896;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19408;True;CWE-22;12.392205953598022;total_tokens: 1548, completion_tokens: 165, prompt_tokens: 1383;0.018779999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19500;False;;10.34702205657959;total_tokens: 1703, completion_tokens: 135, prompt_tokens: 1568;0.01973;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19400;True;CWE-22;14.247214794158936;total_tokens: 1549, completion_tokens: 167, prompt_tokens: 1382;0.01883;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19501;False;;10.678932905197144;total_tokens: 1743, completion_tokens: 141, prompt_tokens: 1602;0.02025;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19660;False;;2.564939260482788;total_tokens: 286, completion_tokens: 39, prompt_tokens: 247;0.00364;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19554;True;CWE-476;3.26865553855896;total_tokens: 276, completion_tokens: 43, prompt_tokens: 233;0.0036200000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19557;False;;3.7928051948547363;total_tokens: 359, completion_tokens: 55, prompt_tokens: 304;0.00469;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19556;True;CWE-476;3.9352736473083496;total_tokens: 278, completion_tokens: 47, prompt_tokens: 231;0.0037199999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19509;False;;4.0023353099823;total_tokens: 378, completion_tokens: 44, prompt_tokens: 334;0.00466;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19589;False;;4.7361743450164795;total_tokens: 549, completion_tokens: 53, prompt_tokens: 496;0.00655;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19649;False;;4.766896724700928;total_tokens: 386, completion_tokens: 67, prompt_tokens: 319;0.0052;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19681;True;CWE-476;4.854543447494507;total_tokens: 392, completion_tokens: 60, prompt_tokens: 332;0.00512;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19666;False;;5.879920244216919;total_tokens: 356, completion_tokens: 78, prompt_tokens: 278;0.00512;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19667;False;;5.990513563156128;total_tokens: 422, completion_tokens: 68, prompt_tokens: 354;0.00558;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19588;True;CWE-476;6.0840325355529785;total_tokens: 317, completion_tokens: 76, prompt_tokens: 241;0.00469;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19661;False;;6.097975969314575;total_tokens: 327, completion_tokens: 77, prompt_tokens: 250;0.004810000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19648;True;CWE-476;6.377357482910156;total_tokens: 278, completion_tokens: 46, prompt_tokens: 232;0.0036999999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19508;False;;6.556856632232666;total_tokens: 335, completion_tokens: 87, prompt_tokens: 248;0.00509;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19680;True;CWE-476;6.916863441467285;total_tokens: 341, completion_tokens: 85, prompt_tokens: 256;0.00511;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19554;True;CWE-476;6.85285496711731;total_tokens: 674, completion_tokens: 91, prompt_tokens: 583;0.00856;2024-02-05
